step,denied_requests,total_nodes_traversed,total_fragments
5192,1022,25323,15991
5193,1022,25351,16000
5194,1023,25351,16009
5195,1023,25351,16018
5196,1023,25351,16026
5197,1023,25351,16033
5198,1024,25351,16040
5199,1025,25351,16047
5200,1026,25351,16054
5201,1026,25351,16060
5202,1026,25351,16066
5203,1026,25351,16072
5204,1026,25351,16078
5205,1026,25351,16083
5206,1026,25351,16087
5207,1026,25372,16091
5208,1026,25373,16095
5209,1026,25382,16099
5210,1026,25382,16103
5211,1026,25399,16107
5212,1026,25402,16111
5213,1026,25402,16115
5214,1026,25417,16120
5215,1026,25424,16125
5216,1026,25435,16130
5217,1026,25435,16135
5218,1026,25454,16140
5219,1026,25457,16146
5220,1026,25478,16153
5221,1027,25478,16160
5222,1027,25478,16167
5223,1027,25478,16173
5224,1027,25492,16179
5225,1027,25507,16185
5226,1028,25507,16191
5227,1028,25507,16197
5228,1028,25507,16203
5229,1028,25507,16208
5230,1028,25523,16214
5231,1028,25548,16220
5232,1029,25548,16226
5233,1030,25548,16232
5234,1030,25557,16238
5235,1031,25557,16244
5236,1031,25570,16250
5237,1032,25570,16256
5238,1032,25598,16262
5239,1033,25598,16268
5240,1033,25598,16273
5241,1033,25628,16278
5242,1033,25659,16284
5243,1033,25659,16290
5244,1033,25659,16296
5245,1033,25686,16302
5246,1033,25694,16308
5247,1033,25694,16314
5248,1034,25694,16320
5249,1034,25694,16325
5250,1035,25694,16330
5251,1036,25694,16335
5252,1037,25694,16340
5253,1038,25694,16345
5254,1038,25694,16349
5255,1039,25694,16353
5256,1039,25720,16357
5257,1039,25743,16361
5258,1040,25743,16365
5259,1041,25743,16369
5260,1042,25743,16373
5261,1043,25743,16377
5262,1044,25743,16381
5263,1044,25743,16385
5264,1045,25743,16389
5265,1046,25743,16393
5266,1046,25769,16398
5267,1047,25769,16403
5268,1048,25769,16408
5269,1048,25769,16413
5270,1048,25790,16419
5271,1048,25822,16426
5272,1049,25822,16433
5273,1050,25822,16440
5274,1050,25822,16447
5275,1051,25822,16454
5276,1052,25822,16461
5277,1053,25822,16468
5278,1054,25822,16475
5279,1054,25822,16482
5280,1054,25834,16489
5281,1055,25834,16496
5282,1055,25834,16503
5283,1055,25834,16509
5284,1055,25834,16514
5285,1056,25834,16519
5286,1056,25834,16523
5287,1056,25834,16526
5288,1056,25857,16529
5289,1056,25873,16532
5290,1056,25879,16536
5291,1056,25879,16539
5292,1057,25879,16542
5293,1057,25906,16546
5294,1057,25906,16549
5295,1058,25906,16552
5296,1058,25909,16556
5297,1059,25909,16560
5298,1059,25909,16564
5299,1059,25923,16569
5300,1059,25945,16575
5301,1060,25945,16581
5302,1061,25945,16587
5303,1061,25945,16592
5304,1061,25945,16596
5305,1062,25945,16600
5306,1063,25945,16604
5307,1063,25945,16608
5308,1063,25973,16613
5309,1063,25973,16617
5310,1063,25973,16621
5311,1063,25973,16625
5312,1063,25983,16629
5313,1063,25986,16633
5314,1063,25986,16636
5315,1063,25987,16640
5316,1063,25992,16645
5317,1064,25992,16650
5318,1065,25992,16655
5319,1065,25992,16660
5320,1065,26010,16666
5321,1066,26010,16672
5322,1066,26022,16678
5323,1066,26022,16684
5324,1067,26022,16690
5325,1067,26033,16696
5326,1068,26033,16702
5327,1069,26033,16708
5328,1070,26033,16714
5329,1071,26033,16720
5330,1072,26033,16726
5331,1072,26033,16731
5332,1072,26033,16735
5333,1072,26033,16738
5334,1072,26033,16741
5335,1072,26059,16744
5336,1072,26059,16747
5337,1072,26059,16750
5338,1072,26059,16753
5339,1072,26059,16755
5340,1072,26059,16757
5341,1072,26070,16759
5342,1072,26078,16761
5343,1072,26090,16764
5344,1072,26090,16766
5345,1072,26090,16768
5346,1072,26107,16771
5347,1073,26107,16774
5348,1073,26120,16778
5349,1073,26120,16782
5350,1073,26128,16786
5351,1074,26128,16790
5352,1075,26128,16794
5353,1075,26128,16798
5354,1075,26136,16802
5355,1075,26138,16806
5356,1075,26138,16809
5357,1076,26138,16812
5358,1076,26138,16815
5359,1076,26138,16818
5360,1076,26143,16821
5361,1076,26143,16823
5362,1076,26143,16825
5363,1076,26164,16828
5364,1076,26170,16832
5365,1076,26170,16835
5366,1076,26170,16838
5367,1077,26170,16841
5368,1077,26180,16844
5369,1078,26180,16847
5370,1078,26187,16851
5371,1078,26187,16855
5372,1078,26205,16859
5373,1078,26224,16863
5374,1078,26226,16867
5375,1078,26229,16871
5376,1079,26229,16875
5377,1080,26229,16879
5378,1081,26229,16883
5379,1082,26229,16887
5380,1083,26229,16891
5381,1084,26229,16895
5382,1085,26229,16899
5383,1085,26229,16903
5384,1086,26229,16907
5385,1086,26234,16911
5386,1087,26234,16915
5387,1087,26234,16919
5388,1087,26252,16923
5389,1088,26252,16927
5390,1089,26252,16931
5391,1089,26252,16935
5392,1089,26252,16939
5393,1089,26271,16943
5394,1089,26282,16948
5395,1090,26282,16953
5396,1090,26304,16959
5397,1091,26304,16965
5398,1091,26304,16970
5399,1092,26304,16975
5400,1093,26304,16980
5401,1093,26312,16985
5402,1093,26312,16990
5403,1093,26315,16995
5404,1094,26315,17000
5405,1094,26315,17003
5406,1094,26329,17007
5407,1094,26329,17011
5408,1094,26329,17015
5409,1094,26329,17018
5410,1094,26353,17022
5411,1095,26353,17026
5412,1096,26353,17030
5413,1096,26360,17035
5414,1096,26378,17040
5415,1096,26397,17045
5416,1096,26397,17049
5417,1097,26397,17053
5418,1097,26404,17057
5419,1098,26404,17061
5420,1099,26404,17065
5421,1100,26404,17069
5422,1100,26404,17073
5423,1101,26404,17077
5424,1102,26404,17081
5425,1103,26404,17085
5426,1104,26404,17089
5427,1104,26424,17093
5428,1105,26424,17097
5429,1105,26424,17100
5430,1105,26435,17103
5431,1106,26435,17106
5432,1107,26435,17109
5433,1107,26447,17112
5434,1108,26447,17115
5435,1109,26447,17118
5436,1109,26447,17120
5437,1109,26469,17123
5438,1109,26469,17126
5439,1109,26469,17129
5440,1109,26469,17132
5441,1109,26473,17135
5442,1110,26473,17138
5443,1111,26473,17141
5444,1112,26473,17144
5445,1112,26481,17148
5446,1113,26481,17152
5447,1114,26481,17156
5448,1115,26481,17160
5449,1115,26481,17164
5450,1115,26481,17167
5451,1116,26481,17170
5452,1117,26481,17173
5453,1118,26481,17176
5454,1119,26481,17179
5455,1120,26481,17182
5456,1120,26481,17185
5457,1121,26481,17188
5458,1121,26486,17191
5459,1122,26486,17194
5460,1122,26494,17197
5461,1123,26494,17200
5462,1124,26494,17203
5463,1124,26494,17206
5464,1125,26494,17209
5465,1125,26494,17212
5466,1125,26494,17215
5467,1125,26506,17218
5468,1126,26506,17221
5469,1126,26506,17224
5470,1127,26506,17227
5471,1128,26506,17230
5472,1128,26506,17232
5473,1128,26506,17234
5474,1128,26506,17236
5475,1128,26512,17238
5476,1129,26512,17240
5477,1129,26514,17242
5478,1129,26514,17244
5479,1129,26524,17247
5480,1129,26539,17250
5481,1129,26558,17253
5482,1129,26558,17255
5483,1129,26568,17257
5484,1129,26585,17260
5485,1130,26585,17263
5486,1130,26585,17265
5487,1130,26596,17267
5488,1130,26596,17269
5489,1130,26608,17271
5490,1131,26608,17273
5491,1131,26624,17276
5492,1131,26624,17279
5493,1131,26624,17282
5494,1132,26624,17285
5495,1132,26624,17287
5496,1132,26625,17290
5497,1132,26643,17293
5498,1132,26643,17296
5499,1133,26643,17299
5500,1133,26643,17302
5501,1133,26643,17305
5502,1133,26643,17308
5503,1133,26655,17311
5504,1133,26655,17314
5505,1133,26655,17317
5506,1133,26672,17320
5507,1133,26672,17323
5508,1133,26689,17326
5509,1133,26693,17329
5510,1133,26693,17331
5511,1133,26698,17333
5512,1133,26718,17336
5513,1133,26718,17338
5514,1133,26738,17341
5515,1133,26738,17344
5516,1133,26749,17347
5517,1133,26761,17350
5518,1133,26761,17352
5519,1133,26781,17354
5520,1133,26802,17357
5521,1133,26802,17360
5522,1133,26802,17363
5523,1133,26815,17367
5524,1133,26821,17371
5525,1133,26821,17374
5526,1133,26837,17377
5527,1133,26851,17380
5528,1133,26851,17383
5529,1133,26851,17385
5530,1133,26877,17388
5531,1133,26884,17391
5532,1133,26899,17394
5533,1133,26899,17397
5534,1133,26899,17400
5535,1134,26899,17403
5536,1134,26910,17406
5537,1135,26910,17409
5538,1136,26910,17412
5539,1136,26917,17415
5540,1136,26917,17418
5541,1136,26917,17421
5542,1136,26917,17423
5543,1136,26934,17426
5544,1136,26934,17429
5545,1136,26957,17432
5546,1136,26957,17435
5547,1136,26957,17437
5548,1136,26957,17439
5549,1136,26958,17441
5550,1136,26980,17443
5551,1136,26980,17444
5552,1136,27002,17445
5553,1136,27002,17446
5554,1136,27006,17447
5555,1136,27006,17448
5556,1136,27024,17450
5557,1136,27040,17453
5558,1136,27040,17456
5559,1136,27041,17460
5560,1136,27041,17464
5561,1136,27041,17468
5562,1136,27050,17473
5563,1136,27063,17478
5564,1136,27063,17483
5565,1136,27063,17487
5566,1137,27063,17491
5567,1137,27064,17495
5568,1137,27064,17499
5569,1137,27064,17502
5570,1137,27083,17506
5571,1137,27083,17510
5572,1137,27085,17514
5573,1137,27089,17519
5574,1137,27089,17523
5575,1137,27105,17527
5576,1137,27105,17531
5577,1137,27122,17535
5578,1137,27132,17540
5579,1137,27132,17544
5580,1137,27136,17548
5581,1137,27141,17553
5582,1137,27161,17558
5583,1138,27161,17563
5584,1138,27161,17568
5585,1138,27182,17573
5586,1138,27182,17577
5587,1138,27182,17580
5588,1138,27182,17583
5589,1138,27203,17587
5590,1138,27203,17590
5591,1138,27203,17593
5592,1138,27203,17596
5593,1138,27203,17599
5594,1139,27203,17602
5595,1140,27203,17605
5596,1140,27204,17608
5597,1140,27220,17611
5598,1140,27228,17614
5599,1141,27228,17617
5600,1141,27228,17620
5601,1141,27228,17623
5602,1141,27234,17626
5603,1141,27238,17629
5604,1141,27238,17632
5605,1142,27238,17635
5606,1142,27238,17637
5607,1142,27248,17639
5608,1143,27248,17641
5609,1143,27248,17643
5610,1143,27258,17645
5611,1143,27265,17647
5612,1143,27265,17649
5613,1143,27287,17651
5614,1143,27298,17653
5615,1144,27298,17655
5616,1144,27310,17657
5617,1145,27310,17659
5618,1145,27310,17661
5619,1145,27315,17663
5620,1145,27333,17665
5621,1145,27333,17666
5622,1146,27333,17667
5623,1146,27333,17668
5624,1146,27333,17669
5625,1146,27353,17670
5626,1146,27353,17671
5627,1146,27353,17672
5628,1146,27364,17674
5629,1146,27364,17676
5630,1146,27379,17679
5631,1146,27379,17682
5632,1146,27402,17686
5633,1146,27402,17689
5634,1146,27417,17693
5635,1146,27419,17697
5636,1147,27419,17701
5637,1148,27419,17705
5638,1148,27419,17709
5639,1148,27419,17712
5640,1148,27419,17715
5641,1148,27426,17719
5642,1148,27427,17723
5643,1149,27427,17727
5644,1149,27427,17731
5645,1149,27427,17735
5646,1149,27438,17739
5647,1149,27441,17743
5648,1150,27441,17747
5649,1151,27441,17751
5650,1152,27441,17755
5651,1152,27441,17758
5652,1153,27441,17761
5653,1154,27441,17764
5654,1154,27441,17767
5655,1155,27441,17770
5656,1155,27458,17773
5657,1156,27458,17776
5658,1156,27466,17779
5659,1157,27466,17782
5660,1158,27466,17785
5661,1158,27467,17789
5662,1158,27467,17793
5663,1159,27467,17797
5664,1159,27467,17801
5665,1159,27479,17805
5666,1159,27496,17809
5667,1160,27496,17813
5668,1161,27496,17817
5669,1162,27496,17821
5670,1163,27496,17825
5671,1163,27496,17829
5672,1163,27496,17831
5673,1163,27496,17833
5674,1163,27519,17835
5675,1163,27519,17837
5676,1163,27537,17840
5677,1163,27537,17843
5678,1163,27562,17846
5679,1164,27562,17849
5680,1164,27588,17852
5681,1164,27588,17855
5682,1164,27609,17858
5683,1164,27618,17861
5684,1165,27618,17864
5685,1165,27628,17867
5686,1165,27628,17870
5687,1165,27635,17874
5688,1166,27635,17878
5689,1166,27635,17882
5690,1166,27657,17887
5691,1166,27667,17892
5692,1167,27667,17897
5693,1167,27667,17902
5694,1167,27667,17907
5695,1167,27667,17911
5696,1167,27678,17915
5697,1167,27693,17919
5698,1167,27693,17923
5699,1167,27709,17928
5700,1167,27709,17932
5701,1167,27721,17936
5702,1168,27721,17940
5703,1168,27721,17944
5704,1168,27722,17949
5705,1168,27749,17955
5706,1168,27749,17961
5707,1168,27749,17966
5708,1169,27749,17971
5709,1169,27750,17977
5710,1169,27761,17983
5711,1170,27761,17989
5712,1171,27761,17995
5713,1172,27761,18001
5714,1173,27761,18007
5715,1174,27761,18013
5716,1174,27761,18018
5717,1174,27789,18023
5718,1174,27789,18028
5719,1174,27789,18032
5720,1174,27817,18036
5721,1174,27817,18040
5722,1174,27817,18044
5723,1174,27817,18047
5724,1174,27817,18050
5725,1174,27825,18054
5726,1174,27825,18057
5727,1174,27850,18060
5728,1174,27850,18063
5729,1174,27861,18067
5730,1174,27861,18071
5731,1174,27861,18075
5732,1174,27866,18080
5733,1174,27892,18085
5734,1174,27910,18091
5735,1174,27910,18096
5736,1174,27928,18101
5737,1174,27944,18106
5738,1174,27944,18110
5739,1174,27950,18114
5740,1174,27974,18118
5741,1174,27990,18122
5742,1174,27990,18125
5743,1174,27990,18127
5744,1174,27990,18129
5745,1174,27992,18131
5746,1174,28008,18133
5747,1174,28008,18134
5748,1174,28013,18136
5749,1174,28035,18138
5750,1175,28035,18140
5751,1175,28043,18143
5752,1176,28043,18146
5753,1176,28067,18149
5754,1177,28067,18152
5755,1177,28067,18155
5756,1178,28067,18158
5757,1178,28067,18160
5758,1178,28076,18162
5759,1178,28086,18164
5760,1178,28097,18167
5761,1179,28097,18170
5762,1180,28097,18173
5763,1181,28097,18176
5764,1181,28097,18179
5765,1181,28121,18182
5766,1181,28121,18185
5767,1182,28121,18188
5768,1182,28135,18192
5769,1182,28135,18196
5770,1182,28135,18200
5771,1182,28135,18204
5772,1183,28135,18208
5773,1183,28158,18212
5774,1183,28166,18217
5775,1183,28166,18222
5776,1183,28166,18227
5777,1183,28166,18231
5778,1183,28166,18235
5779,1183,28168,18239
5780,1183,28168,18242
5781,1183,28168,18245
5782,1183,28169,18248
5783,1183,28169,18251
5784,1183,28174,18254
5785,1184,28174,18257
5786,1185,28174,18260
5787,1185,28190,18263
5788,1185,28190,18266
5789,1186,28190,18269
5790,1186,28190,18272
5791,1186,28195,18275
5792,1187,28195,18278
5793,1188,28195,18281
5794,1188,28205,18284
5795,1188,28205,18287
5796,1188,28205,18290
5797,1188,28211,18294
5798,1188,28223,18298
5799,1188,28223,18302
5800,1188,28235,18306
5801,1188,28264,18311
5802,1189,28264,18316
5803,1190,28264,18321
5804,1190,28267,18327
5805,1190,28267,18332
5806,1190,28292,18337
5807,1190,28307,18343
5808,1191,28307,18349
5809,1191,28307,18354
5810,1192,28307,18359
5811,1192,28307,18363
5812,1192,28307,18367
5813,1192,28307,18371
5814,1192,28335,18375
5815,1192,28335,18379
5816,1192,28335,18383
5817,1192,28354,18388
5818,1192,28354,18391
5819,1192,28354,18394
5820,1192,28354,18397
5821,1192,28354,18400
5822,1192,28354,18403
5823,1192,28354,18406
5824,1192,28372,18409
5825,1192,28391,18412
5826,1192,28391,18414
5827,1192,28391,18416
5828,1192,28413,18418
5829,1192,28413,18420
5830,1192,28413,18422
5831,1192,28415,18424
5832,1192,28423,18427
5833,1192,28446,18431
5834,1192,28452,18435
5835,1192,28459,18439
5836,1193,28459,18443
5837,1193,28459,18447
5838,1194,28459,18451
5839,1194,28459,18454
5840,1194,28476,18458
5841,1194,28497,18462
5842,1194,28497,18466
5843,1194,28499,18470
5844,1194,28499,18474
5845,1194,28499,18478
5846,1194,28499,18482
5847,1194,28507,18487
5848,1194,28528,18492
5849,1195,28528,18497
5850,1195,28528,18502
5851,1195,28528,18507
5852,1195,28543,18513
5853,1195,28543,18519
5854,1195,28550,18526
5855,1195,28550,18532
5856,1195,28551,18538
5857,1195,28554,18544
5858,1195,28576,18550
5859,1195,28576,18555
5860,1195,28582,18560
5861,1196,28582,18565
5862,1196,28582,18569
5863,1197,28582,18573
5864,1197,28582,18577
5865,1198,28582,18581
5866,1199,28582,18585
5867,1199,28600,18589
5868,1199,28607,18593
5869,1199,28627,18597
5870,1199,28627,18601
5871,1199,28627,18604
5872,1199,28627,18607
5873,1199,28629,18610
5874,1200,28629,18613
5875,1201,28629,18616
5876,1201,28629,18619
5877,1201,28629,18622
5878,1201,28641,18625
5879,1201,28641,18628
5880,1201,28648,18631
5881,1201,28648,18633
5882,1201,28653,18635
5883,1201,28653,18637
5884,1201,28653,18639
5885,1201,28659,18641
5886,1201,28677,18644
5887,1201,28679,18647
5888,1201,28679,18649
5889,1201,28679,18651
5890,1201,28690,18654
5891,1201,28696,18658
5892,1201,28713,18662
5893,1201,28713,18665
5894,1201,28727,18668
5895,1201,28739,18671
5896,1202,28739,18674
5897,1202,28739,18677
5898,1202,28739,18680
5899,1202,28751,18684
5900,1202,28761,18689
5901,1203,28761,18694
5902,1203,28761,18698
5903,1203,28761,18702
5904,1203,28761,18706
5905,1203,28762,18710
5906,1203,28787,18714
5907,1203,28787,18718
5908,1203,28787,18722
5909,1203,28790,18727
5910,1203,28816,18732
5911,1203,28816,18736
5912,1203,28817,18741
5913,1204,28817,18746
5914,1204,28840,18752
5915,1205,28840,18758
5916,1206,28840,18764
5917,1207,28840,18770
5918,1208,28840,18776
5919,1209,28840,18782
5920,1209,28840,18787
5921,1209,28840,18791
5922,1209,28841,18795
5923,1209,28841,18798
5924,1210,28841,18801
5925,1210,28859,18804
5926,1211,28859,18807
5927,1211,28866,18810
5928,1212,28866,18813
5929,1212,28887,18817
5930,1213,28887,18821
5931,1214,28887,18825
5932,1214,28887,18828
5933,1214,28887,18831
5934,1214,28909,18835
5935,1214,28909,18838
5936,1214,28909,18841
5937,1214,28923,18844
5938,1214,28923,18847
5939,1215,28923,18850
5940,1215,28923,18852
5941,1215,28927,18854
5942,1215,28927,18856
5943,1216,28927,18858
5944,1216,28942,18860
5945,1216,28942,18862
5946,1216,28945,18864
5947,1216,28962,18866
5948,1216,28962,18867
5949,1216,28962,18868
5950,1216,28973,18870
5951,1216,28978,18872
5952,1216,28978,18874
5953,1216,28984,18876
5954,1217,28984,18878
5955,1217,29006,18881
5956,1218,29006,18884
5957,1218,29006,18887
5958,1219,29006,18890
5959,1220,29006,18893
5960,1220,29010,18896
5961,1221,29010,18899
5962,1222,29010,18902
5963,1223,29010,18905
5964,1223,29010,18907
5965,1224,29010,18909
5966,1224,29024,18911
5967,1225,29024,18913
5968,1226,29024,18915
5969,1226,29024,18917
5970,1227,29024,18919
5971,1227,29024,18920
5972,1227,29024,18921
5973,1227,29026,18923
5974,1228,29026,18925
5975,1228,29026,18927
5976,1228,29026,18929
5977,1228,29036,18932
5978,1228,29057,18935
5979,1228,29057,18938
5980,1228,29057,18941
5981,1228,29057,18943
5982,1228,29065,18945
5983,1228,29065,18947
5984,1228,29084,18949
5985,1228,29084,18951
5986,1228,29084,18953
5987,1228,29084,18955
5988,1228,29084,18957
5989,1228,29102,18960
5990,1228,29112,18963
5991,1228,29112,18966
5992,1228,29118,18969
5993,1228,29118,18972
5994,1228,29118,18975
5995,1228,29118,18977
5996,1228,29125,18979
5997,1228,29136,18982
5998,1228,29136,18984
5999,1228,29155,18986
6000,1228,29155,18987
6001,1228,29155,18987
6002,1228,29158,18988
6003,1228,29166,18989
6004,1228,29166,18990
6005,1228,29179,18991
6006,1228,29179,18991
6007,1228,29179,18991
6008,1228,29189,18991
6009,1228,29204,18991
6010,1228,29207,18991
6011,1229,29207,18991
6012,1229,29220,18991
6013,1229,29231,18992
6014,1230,29231,18993
6015,1231,29231,18994
6016,1232,29231,18995
6017,1233,29231,18996
6018,1234,29231,18997
6019,1235,29231,18998
6020,1235,29231,18999
6021,1235,29245,19001
6022,1236,29245,19003
6023,1237,29245,19005
6024,1237,29245,19007
6025,1237,29250,19009
6026,1238,29250,19011
6027,1239,29250,19013
6028,1240,29250,19015
6029,1241,29250,19017
6030,1242,29250,19019
6031,1242,29250,19020
6032,1242,29265,19021
6033,1242,29265,19022
6034,1242,29284,19024
6035,1243,29284,19026
6036,1244,29284,19028
6037,1245,29284,19030
6038,1245,29284,19031
6039,1245,29303,19033
6040,1246,29303,19035
6041,1246,29303,19037
6042,1246,29313,19040
6043,1247,29313,19043
6044,1247,29313,19046
6045,1248,29313,19049
6046,1248,29314,19052
6047,1248,29314,19055
6048,1248,29314,19058
6049,1249,29314,19061
6050,1249,29321,19064
6051,1250,29321,19067
6052,1250,29325,19070
6053,1250,29325,19073
6054,1250,29343,19076
6055,1250,29362,19079
6056,1250,29362,19081
6057,1250,29375,19083
6058,1250,29375,19085
6059,1250,29388,19088
6060,1251,29388,19091
6061,1251,29388,19094
6062,1251,29388,19097
6063,1251,29393,19100
6064,1251,29399,19103
6065,1252,29399,19106
6066,1253,29399,19109
6067,1253,29399,19112
6068,1253,29401,19115
6069,1253,29404,19118
6070,1253,29411,19121
6071,1254,29411,19124
6072,1254,29411,19127
6073,1254,29411,19129
6074,1254,29421,19132
6075,1254,29421,19135
6076,1254,29428,19138
6077,1255,29428,19141
6078,1256,29428,19144
6079,1257,29428,19147
6080,1257,29428,19150
6081,1257,29441,19153
6082,1257,29441,19156
6083,1257,29444,19159
6084,1258,29444,19162
6085,1259,29444,19165
6086,1259,29465,19168
6087,1259,29471,19171
6088,1260,29471,19174
6089,1260,29478,19177
6090,1260,29478,19180
6091,1261,29478,19183
6092,1261,29478,19185
6093,1262,29478,19187
6094,1262,29478,19189
6095,1262,29478,19191
6096,1262,29478,19193
6097,1262,29478,19195
6098,1262,29478,19196
6099,1262,29484,19197
6100,1262,29495,19198
6101,1262,29497,19200
6102,1262,29497,19202
6103,1262,29502,19205
6104,1262,29517,19209
6105,1262,29530,19213
6106,1262,29544,19217
6107,1263,29544,19221
6108,1263,29544,19225
6109,1263,29565,19229
6110,1264,29565,19233
6111,1265,29565,19237
6112,1266,29565,19241
6113,1267,29565,19245
6114,1268,29565,19249
6115,1269,29565,19253
6116,1270,29565,19257
6117,1271,29565,19261
6118,1271,29565,19265
6119,1271,29584,19269
6120,1272,29584,19273
6121,1272,29584,19276
6122,1272,29601,19279
6123,1272,29601,19282
6124,1272,29601,19285
6125,1272,29613,19288
6126,1272,29613,19291
6127,1272,29613,19294
6128,1273,29613,19297
6129,1273,29621,19300
6130,1273,29632,19304
6131,1274,29632,19308
6132,1275,29632,19312
6133,1276,29632,19316
6134,1277,29632,19320
6135,1278,29632,19324
6136,1279,29632,19328
6137,1280,29632,19332
6138,1281,29632,19336
6139,1282,29632,19340
6140,1283,29632,19344
6141,1284,29632,19348
6142,1285,29632,19352
6143,1285,29632,19355
6144,1286,29632,19358
6145,1286,29643,19362
6146,1286,29644,19366
6147,1287,29644,19370
6148,1287,29644,19374
6149,1287,29644,19378
6150,1287,29644,19381
6151,1287,29644,19383
6152,1287,29644,19385
6153,1287,29647,19387
6154,1287,29657,19389
6155,1287,29661,19392
6156,1287,29673,19396
6157,1287,29690,19400
6158,1287,29690,19403
6159,1287,29690,19405
6160,1287,29697,19407
6161,1287,29705,19409
6162,1287,29705,19411
6163,1287,29705,19413
6164,1287,29705,19415
6165,1287,29705,19417
6166,1287,29721,19419
6167,1287,29721,19421
6168,1287,29722,19423
6169,1287,29722,19425
6170,1287,29724,19428
6171,1287,29724,19431
6172,1287,29724,19434
6173,1287,29735,19438
6174,1287,29756,19443
6175,1287,29780,19448
6176,1287,29780,19452
6177,1287,29794,19457
6178,1287,29794,19461
6179,1287,29794,19465
6180,1287,29794,19468
6181,1287,29794,19470
6182,1287,29795,19473
6183,1287,29801,19477
6184,1287,29823,19481
6185,1287,29838,19485
6186,1287,29858,19489
6187,1287,29858,19493
6188,1287,29858,19496
6189,1287,29858,19499
6190,1287,29858,19502
6191,1287,29858,19505
6192,1287,29864,19508
6193,1287,29882,19511
6194,1287,29890,19514
6195,1287,29890,19517
6196,1287,29890,19520
6197,1287,29911,19524
6198,1287,29911,19528
6199,1287,29911,19532
6200,1287,29911,19536
6201,1287,29918,19540
6202,1287,29932,19544
6203,1287,29932,19547
6204,1287,29932,19550
6205,1287,29932,19552
6206,1287,29932,19554
6207,1287,29938,19557
6208,1287,29939,19561
6209,1287,29939,19564
6210,1287,29950,19568
6211,1287,29965,19573
6212,1287,29985,19578
6213,1287,29985,19582
6214,1287,30005,19586
6215,1287,30016,19591
6216,1287,30034,19596
6217,1287,30034,19600
6218,1287,30050,19604
6219,1287,30068,19608
6220,1287,30087,19612
6221,1288,30087,19616
6222,1288,30087,19620
6223,1288,30087,19624
6224,1288,30087,19626
6225,1288,30087,19628
6226,1289,30087,19630
6227,1289,30087,19632
6228,1289,30087,19634
6229,1289,30103,19637
6230,1289,30103,19640
6231,1289,30103,19642
6232,1289,30107,19644
6233,1289,30116,19646
6234,1289,30134,19648
6235,1289,30134,19650
6236,1289,30134,19652
6237,1289,30136,19655
6238,1289,30141,19658
6239,1289,30147,19661
6240,1289,30147,19664
6241,1289,30160,19667
6242,1289,30167,19671
6243,1289,30182,19675
6244,1289,30182,19679
6245,1289,30182,19683
6246,1289,30203,19687
6247,1289,30218,19691
6248,1289,30218,19694
6249,1289,30218,19696
6250,1289,30218,19698
6251,1289,30225,19700
6252,1289,30233,19702
6253,1289,30233,19704
6254,1289,30233,19706
6255,1289,30233,19708
6256,1289,30236,19710
6257,1289,30248,19712
6258,1289,30253,19714
6259,1289,30259,19716
6260,1290,30259,19718
6261,1290,30259,19720
6262,1291,30259,19722
6263,1292,30259,19724
6264,1292,30266,19727
6265,1293,30266,19730
6266,1294,30266,19733
6267,1295,30266,19736
6268,1295,30282,19739
6269,1295,30282,19742
6270,1296,30282,19745
6271,1296,30298,19748
6272,1296,30319,19752
6273,1297,30319,19756
6274,1298,30319,19760
6275,1299,30319,19764
6276,1300,30319,19768
6277,1300,30319,19772
6278,1300,30330,19776
6279,1300,30330,19779
6280,1300,30330,19782
6281,1300,30337,19786
6282,1300,30337,19790
6283,1300,30338,19794
6284,1300,30338,19798
6285,1300,30338,19801
6286,1300,30344,19804
6287,1300,30344,19807
6288,1300,30344,19810
6289,1300,30344,19813
6290,1300,30344,19816
6291,1300,30356,19819
6292,1300,30356,19821
6293,1300,30356,19823
6294,1300,30360,19826
6295,1300,30362,19830
6296,1300,30362,19833
6297,1300,30362,19836
6298,1300,30372,19839
6299,1300,30378,19842
6300,1300,30378,19844
6301,1300,30381,19846
6302,1300,30381,19848
6303,1300,30381,19850
6304,1300,30388,19853
6305,1300,30405,19856
6306,1300,30425,19859
6307,1300,30446,19862
6308,1300,30468,19865
6309,1300,30491,19869
6310,1300,30491,19873
6311,1300,30495,19877
6312,1300,30500,19882
6313,1301,30500,19887
6314,1302,30500,19892
6315,1302,30500,19896
6316,1303,30500,19900
6317,1304,30500,19904
6318,1304,30506,19908
6319,1305,30506,19912
6320,1306,30506,19916
6321,1306,30506,19920
6322,1306,30524,19925
6323,1307,30524,19930
6324,1307,30524,19935
6325,1307,30524,19940
6326,1308,30524,19945
6327,1308,30524,19949
6328,1308,30535,19953
6329,1308,30542,19957
6330,1308,30550,19961
6331,1308,30550,19965
6332,1308,30550,19969
6333,1309,30550,19973
6334,1309,30550,19976
6335,1309,30564,19980
6336,1309,30564,19983
6337,1309,30564,19986
6338,1309,30582,19990
6339,1309,30598,19994
6340,1309,30607,19999
6341,1309,30607,20004
6342,1309,30607,20008
6343,1309,30626,20012
6344,1309,30626,20015
6345,1309,30648,20019
6346,1310,30648,20023
6347,1310,30648,20026
6348,1310,30648,20027
6349,1310,30648,20028
6350,1310,30670,20030
6351,1311,30670,20032
6352,1311,30670,20034
6353,1311,30670,20036
6354,1311,30671,20038
6355,1311,30674,20040
